nom,adresse,complement_adresse,code_postal,libelle_geographique,adresse_postale,lien,telephone,email,identifiant_deps_à_partir_de_2022,code_du_reseau_de_bibliothèques,coordonnees_gps_lat_lon,departement,source,identifiant_origine,type_equipement_ou_lieu,precision_equipement,region,domaine,nom_du_reseau_de_bibliotheques,services,nom_cmpp,code_cmpp
médiathèque intercommunale,"6, rue de la gabarre",,66690,soréde ,"6, rue de la gabarre 66690 soréde  france",https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=79,,,,aucun,"42.53189, 2.953017",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
médiathèque municipale,rue des capitelles,,66720,cassagnes ,rue des capitelles 66720 cassagnes  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=105,,,,aucun,"42.739703, 2.611159",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
médiathèque,2 ter rue des ecoles,,66720,montner ,2 ter rue des ecoles 66720 montner  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=111,,,,aucun,"42.749633, 2.677222",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque andré alquier,"3, avenue jean jaures",,66720,tautavel ,"3, avenue jean jaures 66720 tautavel  france",https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=119,,,,aucun,"42.814689, 2.746639",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale,place de la mairie,,66720,rasiguères,place de la mairie 66720 rasiguères france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=125,,,,aucun,"42.766042, 2.610129",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
médiathèque, ,,66720,bélesta la frontière,  66720 bélesta la frontière france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=35,,,,aucun,"42.71801675611764, 2.6055906201524843",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale, ,,66730,prats de sournia ,  66730 prats de sournia  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=124,,,,aucun,"42.743989, 2.460041",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale, ,mairie,66730,sournia ,  66730 sournia  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=129,,,,aucun,"42.72684, 2.412217",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale,la mairie ,,66730,canaveilles ,la mairie  66730 canaveilles  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=54,,,,aucun,"42.5348189673873, 2.2488361335947125",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale, ,mairie,66730,sournia ,  66730 sournia  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=69,,,,aucun,"42.72684, 2.412217",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
médiathèque  prosper mérimée,1 rue françois arago,,66750,saint cyprien ,1 rue françois arago 66750 saint cyprien  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=93,,,,aucun,"42.621386, 3.01163",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale,14 rn20, mairie de porta,66760,porta ,14 rn20 66760 porta  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=85,,,,aucun,"42.526284, 1.825918",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale,place sant julia,,66800,estavar ,place sant julia 66800 estavar  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=84,,,,aucun,"42.467969, 1.99658",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
bibliothèque municipale,carrer dels escoles,,66820,fillols ,carrer dels escoles 66820 fillols  france,https://mediatheque66.cd66.fr/index.php?option=com_content&view=featured&itemid=58,,,,aucun,"42.561501, 2.408957",Pyrénées Orientales,,,bibliothèque,,Occitanie,,,,,
gundershoffen,40 grand rue,bibliotheque municipale,67110,gundershoffen,40 grand rue 67110 gundershoffen france,https://bibliotheque.alsace.eu/,,,bibl_67176_14660,aucun,"48.906249,7.659449",alsace,,,bibliothèque,,Grand-Est,,,,Médiathèque numérique Alsace Collectivité européenne,-
niederbronn les bains,44 avenue foch,point lecture maison de l'archéologie   ,67110,niederbronn les bains,44 avenue foch 67110 niederbronn les bains france,https://bibliotheque.alsace.eu/,,,mufr_67324_69766,aucun,"48.947443,7.650429",alsace,,,bibliothèque,,Grand-Est,,,,Médiathèque numérique Alsace Collectivité européenne,
zinswiller,42 grand rue,bibliotheque municipale,67110,zinswiller,42 grand rue 67110 zinswiller france,https://bibliotheque.alsace.eu/,,,bibl_67558_14814,aucun,"48.919815,7.590088",alsace,,,bibliothèque,,Grand-Est,,,,Médiathèque numérique Alsace Collectivité européenne,-
blaesheim,1 rue des prés,bibliotheque municipale,67113,blaesheim,1 rue des prés 67113 blaesheim france,https://bibliotheque.alsace.eu/,,,bibl_67049_14615,aucun,"48.506052,7.609734",alsace,,,bibliothèque,,Grand-Est,,,,Médiathèque numérique Alsace Collectivité européenne,-
